"occurrenceID","eventID","measurementType","measurementValue","measurementUnit"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1319","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1320","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1321","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1322","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1323","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1324","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1325","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1326","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1327","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1328","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1329","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1330","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1331","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1332","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1333","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Seco_500um",1.1470282943323,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1291","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1292","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1293","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1294","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1295","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1296","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1297","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1298","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1299","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1300","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1301","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1302","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1303","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1304","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1305","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1306","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1307","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1308","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1309","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1310","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1311","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1312","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1313","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1314","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1315","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1316","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1317","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1318","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1319","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1320","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1321","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1322","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1323","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1324","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1325","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1326","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1327","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1328","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1329","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1330","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1331","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1332","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5:1333","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D5","Peso.Sin.Ceniza_500um",0.857206849267104,"g.1000m¯³"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1248","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1249","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1250","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1251","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1252","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1253","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1254","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1255","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1256","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1257","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1258","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1259","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1260","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1261","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1262","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1263","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1264","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1265","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1266","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1267","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1268","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1269","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1270","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1271","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1272","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1273","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1274","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1275","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1276","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1277","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1278","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1279","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1280","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1281","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1282","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1283","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1284","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1285","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1286","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1287","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1288","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1289","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1290","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Transparencia",1.6,"m"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1248","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1249","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1250","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1251","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1252","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1253","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1254","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1255","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1256","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1257","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1258","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1259","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1260","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1261","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1262","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1263","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1264","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1265","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1266","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1267","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1268","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1269","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1270","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1271","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1272","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1273","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1274","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1275","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1276","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1277","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1278","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1279","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1280","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1281","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1282","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1283","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1284","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1285","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1286","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1287","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1288","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1289","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1290","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Temperatura",27.6451,"°C"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1248","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1249","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1250","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1251","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1252","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1253","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1254","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1255","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1256","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1257","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1258","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1259","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1260","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
"DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10:1261","DIMAR:CCCP:EXP.PACIFICO:2018:PME34D10","Salinidad",24.8,"PSU"
